:START_ID(Region),:END_ID(Region),weight:float,total:float,neuron_count:int,source_acronym,target_acronym,:TYPE
484682520.0,629,1393.2474063133823,5572.989625253529,4,or,VAL,PROJECT_TO
484682520.0,255,3055.563248494429,18333.379490966574,6,or,AV,PROJECT_TO
484682520.0,64,87.35116705919853,174.70233411839706,2,or,AD,PROJECT_TO
484682520.0,1113,1792.7986958708818,21513.584350450583,12,or,IAD,PROJECT_TO
484682520.0,15,925.1219412753006,22202.926590607214,24,or,PT,PROJECT_TO
484682520.0,599,512.0335553007175,7168.469774210045,14,or,CM,PROJECT_TO
382.0,59,303.241018536937,20013.907223437844,66,CA1,IMD,PROJECT_TO
484682470.0,533,161.13486041503546,1611.3486041503545,10,ProS,VISpm,PROJECT_TO
484682470.0,364,170.75889486588792,3415.1778973177584,20,ProS,PSTN,PROJECT_TO
484682470.0,679,659.6465529377881,15831.517270506914,24,ProS,CS,PROJECT_TO
484682470.0,146,60.61480971143907,242.4592388457563,4,ProS,PRNr,PROJECT_TO
484682520.0,44,1119.544143070327,17912.70628912523,16,or,ILA,PROJECT_TO
484682520.0,731,3891.866960435336,46702.40352522403,12,or,ORBm,PROJECT_TO
484682520.0,19,164.18401203702953,985.1040722221773,6,or,IG,PROJECT_TO
484682520.0,843,1746.1609701240595,55877.151043969905,32,or,PAR,PROJECT_TO
484682520.0,1084,1137.0201153291157,36384.6436905317,32,or,PRE,PROJECT_TO
484682470.0,422,378.9433917101661,1515.7735668406644,4,ProS,SPFp,PROJECT_TO
484682470.0,560581563,173.72860216399584,694.9144086559834,4,ProS,PIL,PROJECT_TO
484682470.0,294,702.9026322701425,21087.078968104273,30,ProS,SCm,PROJECT_TO
484682470.0,975,413.4805734511308,7442.650322120355,18,ProS,EW,PROJECT_TO
502.0,402,58.28144464023997,466.25155712191975,8,SUB,VISal,PROJECT_TO
502.0,574,424.5120794674089,1698.0483178696356,4,SUB,TRN,PROJECT_TO
502.0,679,1177.960955091035,9423.68764072828,8,SUB,CS,PROJECT_TO
484682470.0,292,142.06804075260268,852.4082445156162,6,ProS,BA,PROJECT_TO
1084.0,48,161.5570754821263,3877.3698115710313,24,PRE,ACAv,PROJECT_TO
1037.0,417,17.137040787045954,171.37040787045953,10,POST,VISrl,PROJECT_TO
1084.0,329,271.4414625164084,5428.829250328168,20,PRE,SSp-bfd,PROJECT_TO
1084.0,337,117.62870650628648,1646.8018910880107,14,PRE,SSp-ll,PROJECT_TO
1084.0,417,162.24310542379195,5840.75179525651,36,PRE,VISrl,PROJECT_TO
1018.0,502,171.8211762483577,343.6423524967154,2,AUDv,SUB,PROJECT_TO
1018.0,484682470,244.6565433821877,489.3130867643754,2,AUDv,ProS,PROJECT_TO
484682470.0,151,138.4220640647309,830.5323843883855,6,ProS,AOB,PROJECT_TO
579.0,189,487.5872953782244,26329.713950424117,54,ec,RH,PROJECT_TO
484682470.0,302,236.76741526421148,6155.952796869498,26,ProS,SCs,PROJECT_TO
502.0,536,713.0222352434666,64172.001171911994,90,SUB,CEA,PROJECT_TO
502.0,133,257.3478230245521,6691.043398638354,26,SUB,PVpo,PROJECT_TO
502.0,292,140.17610307260009,3924.9308860328024,28,SUB,BA,PROJECT_TO
502.0,126,659.0429334349858,38224.49013922918,58,SUB,PVp,PROJECT_TO
466.0,1077,355.3810758253025,39091.918340783275,110,alv,PR,PROJECT_TO
466.0,515,1005.7850171544751,56323.960960650606,56,alv,MPN,PROJECT_TO
466.0,63,640.1539893700991,66576.0148944903,104,alv,PVHd,PROJECT_TO
466.0,731,2139.5689775668397,72745.34523727256,34,alv,ORBm,PROJECT_TO
466.0,746,454.8325192501925,7277.32030800308,16,alv,ORBvl,PROJECT_TO
466.0,19,122.45338262174563,979.6270609739651,8,alv,IG,PROJECT_TO
466.0,332,207.29164605621966,10364.582302810983,50,alv,ASO,PROJECT_TO
466.0,38,432.31690057101423,29397.549238828968,68,alv,PVH,PROJECT_TO
466.0,223,858.1385578050778,39474.373659033576,46,alv,ARH,PROJECT_TO
466.0,263,594.9923794915314,40459.48180542414,68,alv,AVP,PROJECT_TO
466.0,609,1156.9976491130067,46279.905964520265,40,alv,SPA,PROJECT_TO
466.0,560581559,804.5825901159793,82067.4241918299,102,alv,Xi,PROJECT_TO
466.0,272,891.015680335759,44550.784016787955,50,alv,AVPV,PROJECT_TO
579.0,647,1537.637711134277,55354.95760083397,36,ec,COAp,PROJECT_TO
382.0,345,434.13396734449003,1736.5358693779601,4,CA1,SSp-m,PROJECT_TO
1089.0,423,51.656846105436024,7541.899531393659,146,HPF,CA2,PROJECT_TO
1089.0,918,1971.7055749688534,414058.1707434592,210,HPF,ENTl,PROJECT_TO
1089.0,258,7068.4885454023315,1470245.617443685,208,HPF,LSr,PROJECT_TO
1089.0,1004,376.76996468481485,12810.178799283705,34,HPF,PMv,PROJECT_TO
1089.0,1084,3917.4614542497725,477930.29741847224,122,HPF,PRE,PROJECT_TO
1089.0,255,7488.038446280434,539138.7681321913,72,HPF,AV,PROJECT_TO
1089.0,127,10586.14152920459,1185647.851270914,112,HPF,AM,PROJECT_TO
1089.0,64,1294.888955558105,33667.11284451073,26,HPF,AD,PROJECT_TO
1089.0,262,661.6260983138528,67485.86202801298,102,HPF,RT,PROJECT_TO
466.0,1113,1205.605253367553,55457.84165490743,46,alv,IAD,PROJECT_TO
1037.0,894,470.5361897950798,11292.868555081915,24,POST,RSPagl,PROJECT_TO
1037.0,394,63.97565570947744,2303.1236055411878,36,POST,VISam,PROJECT_TO
1037.0,423,94.30130252304617,7355.501596797601,78,POST,CA2,PROJECT_TO
382.0,422,242.52109713239747,1455.1265827943848,6,CA1,SPFp,PROJECT_TO
1037.0,337,22.141165039934638,265.69398047921567,12,POST,SSp-ll,PROJECT_TO
1037.0,879,1386.7720505342513,16641.264606411016,12,POST,RSPd,PROJECT_TO
466.0,507,1326.0139991298074,18564.195987817304,14,alv,MOB,PROJECT_TO
466.0,149,1719.3314110069875,151301.1641686149,88,alv,PVT,PROJECT_TO
466.0,72,433.1025542016368,15591.691951258925,36,alv,ADP,PROJECT_TO
466.0,126,276.42660737841834,4422.825718054693,16,alv,PVp,PROJECT_TO
466.0,133,360.0153060155421,2880.1224481243366,8,alv,PVpo,PROJECT_TO
579.0,685,450.14324647090956,25208.021802370935,56,ec,VM,PROJECT_TO
579.0,609,1109.714515294984,62144.01285651911,56,ec,SPA,PROJECT_TO
579.0,1077,488.8375106285094,56705.15123290709,116,ec,PR,PROJECT_TO
579.0,914,245.22546000829138,2452.254600082914,10,ec,PD,PROJECT_TO
579.0,1109,237.3508239275938,11867.54119637969,50,ec,PS,PROJECT_TO
579.0,128,420.09957132045264,6721.593141127242,16,ec,MRN,PROJECT_TO
423.0,918,472.36866804866247,14171.060041459874,30,CA2,ENTl,PROJECT_TO
463.0,926,2128.754224104543,212875.4224104543,100,CA3,ENTm,PROJECT_TO
423.0,170,342.10546276470296,3421.0546276470295,10,CA2,LGd,PROJECT_TO
463.0,312782628,496.3720819293312,25811.348260325223,52,CA3,VISpor,PROJECT_TO
463.0,1018,910.9973826628175,9109.973826628175,10,CA3,AUDv,PROJECT_TO
463.0,541,1232.712413651517,34515.94758224247,28,CA3,TEa,PROJECT_TO
589508447.0,385,368.4929319465311,736.9858638930622,2,HATA,VISp,PROJECT_TO
589508447.0,894,108.78858625251787,217.57717250503575,2,HATA,RSPagl,PROJECT_TO
589508447.0,178,174.98061307756495,5249.418392326948,30,HATA,LGv,PROJECT_TO
589508447.0,362,480.3288550241806,4803.288550241806,10,HATA,MD,PROJECT_TO
589508447.0,599,95.04734882077464,1330.662883490845,14,HATA,CM,PROJECT_TO
589508447.0,151,1149.5597477920503,6897.358486752302,6,HATA,AOB,PROJECT_TO
589508447.0,952,985.0486667244572,7880.389333795658,8,HATA,EPd,PROJECT_TO
463.0,647,1258.918925415432,25178.37850830864,20,CA3,COAp,PROJECT_TO
463.0,319,263.51021763731165,3162.1226116477396,12,CA3,BMA,PROJECT_TO
463.0,780,761.0247142586805,22830.741427760415,30,CA3,PA,PROJECT_TO
463.0,39,1156.6230049622611,9252.984039698089,8,CA3,ACAd,PROJECT_TO
463.0,972,2276.019651643452,54624.471639442854,24,CA3,PL,PROJECT_TO
463.0,44,3085.6480968367473,86398.14671142893,28,CA3,ILA,PROJECT_TO
463.0,731,1366.4238672897052,27328.477345794105,20,CA3,ORBm,PROJECT_TO
463.0,507,3262.2919699208533,45672.087578891944,14,CA3,MOB,PROJECT_TO
463.0,814,596.695779012153,25061.222718510428,42,CA3,DP,PROJECT_TO
918.0,159,2501.8768863266487,130097.59808898573,52,ENTl,AON,PROJECT_TO
918.0,56,15729.417141915279,817929.6913795945,52,ENTl,ACB,PROJECT_TO
918.0,258,8294.748571556865,829474.8571556865,100,ENTl,LSr,PROJECT_TO
918.0,266,641.3060499873686,23087.017799545272,36,ENTl,LSv,PROJECT_TO
918.0,310,1350.0224740035144,153902.56203640063,114,ENTl,SF,PROJECT_TO
918.0,564,685.9813695769429,37042.99395715492,54,ENTl,MS,PROJECT_TO
918.0,581,448.20328210541766,25099.38379790339,56,ENTl,TRS,PROJECT_TO
918.0,685,350.74092201636864,6313.3365962946355,18,ENTl,VM,PROJECT_TO
918.0,414,627.1685844364715,20069.39470196709,32,ENTl,SPFm,PROJECT_TO
918.0,1077,638.0127564980053,26796.53577291622,42,ENTl,PR,PROJECT_TO
918.0,181,1720.9181709801398,127347.94465253035,74,ENTl,RE,PROJECT_TO
918.0,390,542.5691193105287,22787.903011042203,42,ENTl,SO,PROJECT_TO
918.0,332,216.70878583374727,4767.59328834244,22,ENTl,ASO,PROJECT_TO
918.0,38,470.1546237015298,15044.947958448953,32,ENTl,PVH,PROJECT_TO
918.0,223,902.6451906739792,19858.19419482754,22,ENTl,ARH,PROJECT_TO
918.0,72,166.4212320589889,1331.3698564719111,8,ENTl,ADP,PROJECT_TO
918.0,263,496.2643205868891,8932.757770564003,18,ENTl,AVP,PROJECT_TO
918.0,272,554.5379439053136,6654.455326863763,12,ENTl,AVPV,PROJECT_TO
918.0,830,1456.0680760978662,58242.723043914644,40,ENTl,DMH,PROJECT_TO
918.0,452,115.02542119568923,1150.2542119568923,10,ENTl,MEPO,PROJECT_TO
918.0,523,2243.9224503899122,62829.82861091754,28,ENTl,MPO,PROJECT_TO
918.0,347,253.6993053494698,4566.587496290456,18,ENTl,SBPV,PROJECT_TO
918.0,286,238.25744033073323,4765.148806614665,20,ENTl,SCH,PROJECT_TO
918.0,576073699,248.0178475778102,4960.356951556204,20,ENTl,VMPO,PROJECT_TO
918.0,88,8827.61287471051,476691.09523436753,54,ENTl,AHN,PROJECT_TO
918.0,210,184.92499654762534,6657.299875714512,36,ENTl,LM,PROJECT_TO
918.0,491,14633.016039244747,936513.0265116638,64,ENTl,MM,PROJECT_TO
918.0,525,1498.3973907308077,77916.664318002,52,ENTl,SUM,PROJECT_TO
918.0,1,953.0789189921425,32404.683245732842,34,ENTl,TMv,PROJECT_TO
918.0,515,585.6681574993493,15227.372094983082,26,ENTl,MPN,PROJECT_TO
918.0,980,636.4101363652829,25456.40545461132,40,ENTl,PMd,PROJECT_TO
918.0,1004,1040.6368850104193,31219.106550312576,30,ENTl,PMv,PROJECT_TO
918.0,693,1959.528655082338,86219.26082362287,44,ENTl,VMH,PROJECT_TO
918.0,946,3592.910486904474,201202.98726665054,56,ENTl,PH,PROJECT_TO
918.0,194,1490.0701422406898,98344.62938788554,66,ENTl,LHA,PROJECT_TO
918.0,226,1040.6065726422955,24974.55774341509,24,ENTl,LPO,PROJECT_TO
918.0,576073704,1675.2584433390264,123969.12480708795,74,ENTl,PeF,PROJECT_TO
918.0,173,1217.767283586737,60888.364179336844,50,ENTl,RCH,PROJECT_TO
918.0,614,1944.48014697371,108890.88823052775,56,ENTl,TU,PROJECT_TO
918.0,797,1192.3216110198348,57231.43732895207,48,ENTl,ZI,PROJECT_TO
589508447.0,922,806.3307620396178,3225.323048158471,4,HATA,PERI,PROJECT_TO
589508447.0,895,2328.9159631831662,9315.663852732665,4,HATA,ECT,PROJECT_TO
589508447.0,30,122.60318748694948,1961.6509997911917,16,HATA,PVa,PROJECT_TO
589508447.0,966,297.519644743549,5355.3536053838825,18,HATA,EPv,PROJECT_TO
589508447.0,961,401.168075008046,4011.6807500804603,10,HATA,PIR,PROJECT_TO
589508447.0,295,390.88023057016954,14071.688300526104,36,HATA,BLA,PROJECT_TO
589508447.0,10671,106.75184372772874,640.5110623663725,6,HATA,ME,PROJECT_TO
589508447.0,609,248.41791104151244,496.8358220830249,2,HATA,SPA,PROJECT_TO
10704.0,64,94.92340259227032,4366.476519244435,46,DG-po,AD,PROJECT_TO
10704.0,589,428.5404672908064,9427.890280397742,22,DG-po,TT,PROJECT_TO
10704.0,19,79.48583723450881,794.8583723450881,10,DG-po,IG,PROJECT_TO
10704.0,56,244.26160194516916,4885.232038903383,20,DG-po,ACB,PROJECT_TO
10704.0,342,968.9396575675471,44571.224248107166,46,DG-po,SI,PROJECT_TO
10704.0,596,14813.484630105453,977689.9855869599,66,DG-po,NDB,PROJECT_TO
10704.0,475,155.15652303690015,1861.878276442802,12,DG-po,MG,PROJECT_TO
10704.0,272,2051.690366641168,86170.99539892905,42,DG-po,AVPV,PROJECT_TO
10704.0,689,1129.1030882883902,51938.74206126595,46,DG-po,VLPO,PROJECT_TO
10704.0,194,1664.3911979816573,56589.30073137635,34,DG-po,LHA,PROJECT_TO
10704.0,226,1151.7049441313472,43764.78787699119,38,DG-po,LPO,PROJECT_TO
926.0,966,300.8666886448782,1805.2001318692692,6,ENTm,EPv,PROJECT_TO
926.0,266,619.5691530292556,3717.414918175534,6,ENTm,LSv,PROJECT_TO
926.0,507,496.6910744905342,1986.7642979621369,4,ENTm,MOB,PROJECT_TO
926.0,159,7060.639742094284,56485.11793675427,8,ENTm,AON,PROJECT_TO
926.0,589,1186.2541542799268,11862.541542799267,10,ENTm,TT,PROJECT_TO
926.0,814,1700.8239874991702,10204.943924995021,6,ENTm,DP,PROJECT_TO
926.0,258,2054.278921713346,123256.73530280075,60,ENTm,LSr,PROJECT_TO
589508447.0,560581559,352.1830551200759,5634.928881921214,16,HATA,Xi,PROJECT_TO
484682470.0,1061,9.70999684222199,19.41999368444398,2,ProS,PPT,PROJECT_TO
1084.0,351,1044.1570989888032,12529.885187865639,12,PRE,BST,PROJECT_TO
1084.0,210,1631.264267761937,35887.81389076261,22,PRE,LM,PROJECT_TO
843.0,178,204.78576748210466,7781.859164319977,38,PAR,LGv,PROJECT_TO
843.0,966,202.0733891169041,3233.1742258704658,16,PAR,EPv,PROJECT_TO
385.0,484682470,222.52086921589554,5340.500861181493,24,VISp,ProS,PROJECT_TO
385.0,926,1893.4036572483847,30294.458515974155,16,VISp,ENTm,PROJECT_TO
417.0,502,59.72754119441589,358.36524716649535,6,VISrl,SUB,PROJECT_TO
417.0,484682470,963.6848068901271,7709.478455121017,8,VISrl,ProS,PROJECT_TO
417.0,369,328.0237694473472,1968.1426166840834,6,VISrl,SSp-ul,PROJECT_TO
417.0,182305689,208.81209026756855,1670.4967221405484,8,VISrl,SSp-un,PROJECT_TO
417.0,250,2963.552426166658,11854.209704666631,4,VISrl,LSc,PROJECT_TO
417.0,258,1349.0554044235998,5396.221617694399,4,VISrl,LSr,PROJECT_TO
385.0,250,472.37971468294865,1889.5188587317946,4,VISp,LSc,PROJECT_TO
484682470.0,394,61.33408993106512,613.3408993106513,10,ProS,VISam,PROJECT_TO
1037.0,726,415.6129317243389,9143.484497935457,22,POST,DG,PROJECT_TO
1037.0,312782574,83.3671601661936,666.9372813295488,8,POST,VISli,PROJECT_TO
1084.0,250,326.01326790932586,31297.27371929528,96,PRE,LSc,PROJECT_TO
1084.0,886,362.2756264105382,13766.473803600453,38,PRE,RSPv,PROJECT_TO
1089.0,361,168.80509827565004,337.6101965513001,2,HPF,SSp-tr,PROJECT_TO
1089.0,312782546,109.63212578261798,219.26425156523595,2,HPF,VISa,PROJECT_TO
1089.0,250,266.9596129880092,27763.799750752958,104,HPF,LSc,PROJECT_TO
1089.0,581,265.3888329941462,25477.327967438036,96,HPF,TRS,PROJECT_TO
1089.0,351,327.15186498918297,7197.341029762025,22,HPF,BST,PROJECT_TO
1037.0,922,79.2382849536487,316.9531398145948,4,POST,PERI,PROJECT_TO
1037.0,895,40.355687751791294,161.42275100716517,4,POST,ECT,PROJECT_TO
382.0,402,906.6119053390638,48957.04288830944,54,CA1,VISal,PROJECT_TO
484682512.0,361,649.5430580692978,11691.77504524736,18,scwm,SSp-tr,PROJECT_TO
484682512.0,394,57.87289288890413,462.98314311123306,8,scwm,VISam,PROJECT_TO
484682512.0,312782546,878.1255986635279,15806.260775943501,18,scwm,VISa,PROJECT_TO
484682512.0,382,31161.837448491973,747884.0987638073,24,scwm,CA1,PROJECT_TO
484682512.0,502,1635.8467414652237,29445.241346374027,18,scwm,SUB,PROJECT_TO
484682512.0,484682470,1973.0304251206217,35514.54765217119,18,scwm,ProS,PROJECT_TO
484682516.0,361,357.3887735891775,3573.887735891775,10,ccb,SSp-tr,PROJECT_TO
484682512.0,48,203.78905067907547,1630.3124054326038,8,scwm,ACAv,PROJECT_TO
484682512.0,423,437.5691914987936,5250.830297985523,12,scwm,CA2,PROJECT_TO
484682512.0,463,1353.378141024393,16240.537692292717,12,scwm,CA3,PROJECT_TO
484682512.0,918,81.28959474212328,325.15837896849314,4,scwm,ENTl,PROJECT_TO
484682512.0,926,1574.3310537244326,6297.324214897731,4,scwm,ENTm,PROJECT_TO
484682512.0,250,496.97467086789686,4969.746708678968,10,scwm,LSc,PROJECT_TO
484682512.0,258,1833.9959771711663,25675.94368039633,14,scwm,LSr,PROJECT_TO
484682512.0,310,2851.3797501874483,39919.31650262428,14,scwm,SF,PROJECT_TO
484682512.0,342,537.4590591127204,3224.7543546763227,6,scwm,SI,PROJECT_TO
484682512.0,564,10770.08546004119,107700.8546004119,10,scwm,MS,PROJECT_TO
484682512.0,596,26212.73964244019,209701.9171395215,8,scwm,NDB,PROJECT_TO
484682512.0,287,101.65868728745612,203.31737457491224,2,scwm,BAC,PROJECT_TO
484682512.0,263,235.217087103048,470.434174206096,2,scwm,AVP,PROJECT_TO
484682512.0,272,165.97849071733023,331.95698143466046,2,scwm,AVPV,PROJECT_TO
484682512.0,523,4472.17061426945,8944.3412285389,2,scwm,MPO,PROJECT_TO
484682512.0,689,838.8033217270181,1677.6066434540362,2,scwm,VLPO,PROJECT_TO
484682512.0,194,215.66882482415986,862.6752992966394,4,scwm,LHA,PROJECT_TO
484682512.0,226,2977.3428039674363,11909.371215869745,4,scwm,LPO,PROJECT_TO
312782546.0,382,24871.131500023825,198969.0520001906,8,VISa,CA1,PROJECT_TO
382.0,182305689,464.75354239451656,6506.549593523232,14,CA1,SSp-un,PROJECT_TO
466.0,972,1319.8655217939324,44875.427740993706,34,alv,PL,PROJECT_TO
466.0,255,1290.0499343131332,20640.79894901013,16,alv,AV,PROJECT_TO
466.0,64,83.07236088764171,166.14472177528341,2,alv,AD,PROJECT_TO
466.0,599,323.6756817560624,15536.432724290993,48,alv,CM,PROJECT_TO
579.0,287,63.73257276686095,2166.907474073272,34,ec,BAC,PROJECT_TO
579.0,366,364.4515246859315,11662.448789949807,32,ec,SMT,PROJECT_TO
926.0,1018,91.20409798060514,547.2245878836309,6,ENTm,AUDv,PROJECT_TO
1089.0,541,561.7100380962596,37072.86251435313,66,HPF,TEa,PROJECT_TO
1089.0,484682508,485.21669113440345,17467.800880838524,36,HPF,APr,PROJECT_TO
1089.0,1120,1711.9312968364632,89020.42743549608,52,HPF,IAM,PROJECT_TO
1089.0,1113,2010.8768794484338,152826.64283808097,76,HPF,IAD,PROJECT_TO
1089.0,15,915.9722537637759,104420.83692907046,114,HPF,PT,PROJECT_TO
1089.0,181,2183.4706042713146,292585.0609723562,134,HPF,RE,PROJECT_TO
1089.0,189,295.8157841928161,15974.05234641207,54,HPF,RH,PROJECT_TO
1089.0,1018,187.5772627015791,1125.4635762094745,6,HPF,AUDv,PROJECT_TO
1089.0,409,145.11907259700936,3192.6195971342063,22,HPF,VISl,PROJECT_TO
1089.0,895,397.9255089114911,23079.679516866483,58,HPF,ECT,PROJECT_TO
1089.0,266,314.4500303824699,10691.301033003976,34,HPF,LSv,PROJECT_TO
1089.0,629,955.2777782149325,21016.111120728514,22,HPF,VAL,PROJECT_TO
1089.0,685,421.0382945468947,13473.22542550063,32,HPF,VM,PROJECT_TO
1089.0,1077,495.69742669336694,34698.819868535684,70,HPF,PR,PROJECT_TO
1089.0,560581559,440.10287320995593,35208.229856796475,80,HPF,Xi,PROJECT_TO
1089.0,599,471.99984083472333,24543.991723405612,52,HPF,CM,PROJECT_TO
1089.0,797,790.6909187820638,71162.18269038574,90,HPF,ZI,PROJECT_TO
579.0,629,231.6198879487572,1389.7193276925432,6,ec,VAL,PROJECT_TO
579.0,127,6457.376007590518,348698.304409888,54,ec,AM,PROJECT_TO
579.0,1120,1743.384712860279,80195.69679157283,46,ec,IAM,PROJECT_TO
579.0,1113,975.3499461067184,58520.99676640311,60,ec,IAD,PROJECT_TO
579.0,599,557.2749808064908,26749.199078711557,48,ec,CM,PROJECT_TO
466.0,619,350.00396794881544,5600.063487181047,16,alv,NLOT,PROJECT_TO
466.0,298,419.8993947257268,13436.780631223257,32,alv,MA,PROJECT_TO
466.0,452,173.49018962770697,4510.744930320381,26,alv,MEPO,PROJECT_TO
466.0,914,171.77740443717826,1717.7740443717826,10,alv,PD,PROJECT_TO
466.0,1109,208.67732010858649,5425.610322823249,26,alv,PS,PROJECT_TO
579.0,749,432.16254597064363,9507.57601135416,22,ec,VTA,PROJECT_TO
1089.0,48,1490.0562586378169,11920.450069102535,8,HPF,ACAv,PROJECT_TO
1089.0,44,647.2305179798731,7766.766215758477,12,HPF,ILA,PROJECT_TO
1089.0,589,682.9690786799555,32782.51577663786,48,HPF,TT,PROJECT_TO
1089.0,814,1454.376632273256,29087.532645465122,20,HPF,DP,PROJECT_TO
1089.0,333,96.42604501460086,578.5562700876052,6,HPF,SH,PROJECT_TO
1089.0,19,161.60181200170692,969.6108720102416,6,HPF,IG,PROJECT_TO
484682470.0,483,59.411472558450534,356.4688353507032,6,ProS,MH,PROJECT_TO
382.0,58,82.57718306389253,2477.315491916776,30,CA1,MT,PROJECT_TO
484682470.0,599626923,22.997677708779783,183.98142167023826,8,ProS,SCO,PROJECT_TO
10703.0,295,152.68303743622357,610.7321497448943,4,DG-mo,BLA,PROJECT_TO
484682470.0,231,330.9098405785418,3309.0984057854175,10,ProS,AT,PROJECT_TO
502.0,30,30.725148418892225,307.25148418892223,10,SUB,PVa,PROJECT_TO
1084.0,564,2040.9001090322172,36736.20196257991,18,PRE,MS,PROJECT_TO
843.0,589508447,517.8136587289993,14498.782444411978,28,PAR,HATA,PROJECT_TO
463.0,961,1731.4682284414848,20777.618741297818,12,CA3,PIR,PROJECT_TO
10704.0,159,390.92335604768687,6254.77369676299,16,DG-po,AON,PROJECT_TO
10704.0,619,1502.716426127875,27048.895670301747,18,DG-po,NLOT,PROJECT_TO
10704.0,647,2408.61984882825,19268.958790626,8,DG-po,COAp,PROJECT_TO
10704.0,566,1614.7511836407984,6459.004734563194,4,DG-po,TR,PROJECT_TO
10704.0,754,3965.697495904656,111039.52988533037,28,DG-po,OT,PROJECT_TO
10704.0,266,403.26108857450544,6452.177417192087,16,DG-po,LSv,PROJECT_TO
10704.0,23,821.5508827538433,16431.017655076867,20,DG-po,AAA,PROJECT_TO
10704.0,403,2916.653066397675,110832.81652311164,38,DG-po,MEA,PROJECT_TO
10704.0,298,901.0541536791594,30635.84122509142,34,DG-po,MA,PROJECT_TO
10704.0,390,453.25223442374744,9065.044688474949,20,DG-po,SO,PROJECT_TO
10704.0,263,1116.7923827760508,29036.60195217732,26,DG-po,AVP,PROJECT_TO
10704.0,523,2250.707102505041,81025.45569018146,36,DG-po,MPO,PROJECT_TO
382.0,606826663,166.8792299433847,667.5169197735388,4,CA1,Pa4,PROJECT_TO
484682470.0,10671,76.5732563779592,1378.3186148032655,18,ProS,ME,PROJECT_TO
484682470.0,321,25.592943955064282,102.37177582025713,4,ProS,SubG,PROJECT_TO
484682470.0,58,117.95660218022405,3066.871656685825,26,ProS,MT,PROJECT_TO
997.0,423,717.7161895205563,5741.729516164451,8,root,CA2,PROJECT_TO
997.0,463,7893.16421078171,63145.31368625368,8,root,CA3,PROJECT_TO
1084.0,589,689.711239341501,1379.422478683002,2,PRE,TT,PROJECT_TO
1084.0,754,43.98189035483981,87.96378070967963,2,PRE,OT,PROJECT_TO
1084.0,258,822.6206818027291,19742.8963632655,24,PRE,LSr,PROJECT_TO
1084.0,342,220.19938937346828,440.39877874693656,2,PRE,SI,PROJECT_TO
1084.0,596,6420.306293325402,12840.612586650805,2,PRE,NDB,PROJECT_TO
1084.0,72,331.5015479070007,663.0030958140014,2,PRE,ADP,PROJECT_TO
